Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 14:54:47;56608;56374;56102;128.76;126.91;124.15;11087;5140;56651;56438;56121;283.15;287.58;282.54;27251;2750.7;
17/05/2015 14:54:48;56616;56383;56053;128.44;127.37;123.55;11068;5151;56660;56411;56094;292.40;296.36;290.05;27849;3087.9;
17/05/2015 14:54:49;56625;56385;56082;128.48;127.04;124.13;11050;5142;56620;56406;56036;290.18;294.75;287.62;27546;2969.6;
17/05/2015 14:54:50;56663;56439;56109;128.11;126.19;123.19;10978;5121;56711;56422;56125;291.12;295.45;289.98;27605;2965.6;
17/05/2015 14:54:51;56654;56401;56051;126.26;124.99;121.64;10900;5066;56698;56456;56094;289.12;293.76;286.90;27456;2926.7;
17/05/2015 14:54:52;56666;56446;56093;125.50;124.11;121.00;10826;5039;56664;56402;56105;290.79;294.31;289.92;27792;3080.6;
17/05/2015 14:54:53;56677;56428;56112;125.38;123.48;120.51;10805;5018;56725;56456;56130;290.56;293.50;288.31;27568;3007.8;
17/05/2015 14:54:54;56641;56433;56067;125.03;123.75;120.24;10797;5026;56689;56451;56090;286.79;291.27;285.16;27441;2918.8;
17/05/2015 14:54:55;56690;56423;56147;124.94;123.48;120.49;10749;4999;56738;56451;56166;286.23;290.61;284.31;27381;2886.2;
17/05/2015 14:54:56;56701;56451;56150;125.84;124.20;121.27;10786;5037;56727;56475;56166;289.47;293.09;287.08;27519;3023.9;
17/05/2015 14:54:57;56677;56446;56123;125.75;124.11;120.35;10635;4967;56743;56473;56175;291.21;294.64;288.69;27756;3241;
17/05/2015 14:54:58;56637;56417;56062;123.07;122.19;118.38;10584;4915;56725;56465;56094;290.38;294.87;287.22;27697;3157.8;
17/05/2015 14:54:59;56663;56455;56118;123.56;122.46;119.06;10634;4945;56705;56484;56123;288.49;292.83;286.29;27619;3087.6;
17/05/2015 14:55:00;56648;56430;56102;124.59;124.03;120.24;10701;4977;56682;56462;56065;286.97;291.42;286.01;27416;2861.1;
17/05/2015 14:55:01;56675;56455;56136;124.40;123.12;119.97;10757;5009;56718;56485;56157;286.92;291.91;286.07;27629;2996.9;
17/05/2015 14:55:02;56616;56470;56082;124.46;124.18;119.93;10764;5009;56660;56475;56094;294.28;299.27;293.39;28031;3202;
17/05/2015 14:55:03;56607;56435;56111;124.04;122.86;119.95;10735;4987;56649;56456;56130;290.56;295.54;287.95;27421;2954.4;
17/05/2015 14:55:04;56670;56473;56118;124.75;123.43;120.04;10774;5016;56714;56491;56130;287.37;291.94;285.74;27397;2818.0;
17/05/2015 14:55:05;56652;56430;56096;125.47;123.41;120.71;10813;5002;56713;56465;56130;287.82;290.85;285.24;27543;2917.8;
17/05/2015 14:55:06;56623;56448;56060;125.29;124.03;120.41;10814;5033;56669;56435;56081;294.94;299.62;292.85;27968;3239;
17/05/2015 14:55:07;56632;56515;56078;124.91;124.33;120.81;10831;5025;56673;56523;56114;294.98;298.54;292.88;27998;3214;
17/05/2015 14:55:08;56666;56442;56112;125.81;123.89;120.95;10811;5038;56689;56487;56128;298.22;303.29;297.65;27930;3174;
17/05/2015 14:55:09;56661;56482;56156;124.75;123.58;120.61;10807;5018;56709;56496;56175;287.76;291.80;285.98;27233;2782.0;
17/05/2015 14:55:10;56623;56441;56147;125.22;124.34;121.37;10843;5041;56665;56456;56166;288.92;294.47;287.89;27288;3964;
17/05/2015 14:55:11;56639;56415;56105;125.51;124.02;121.02;10830;5042;56631;56455;56112;296.44;300.35;294.96;27586;3437;
17/05/2015 14:55:12;56605;56367;56075;126.24;124.74;121.82;10908;5056;56685;56435;56125;282.12;286.61;280.68;26226;4385;
17/05/2015 14:55:13;56677;56428;56125;125.86;124.24;121.38;10860;5054;56627;56384;56078;285.42;290.24;285.29;26938;3884;
17/05/2015 14:55:14;56699;56460;56150;126.33;124.98;121.82;10903;5086;56743;56494;56173;280.46;284.64;278.37;26791;2609.7;
17/05/2015 14:55:15;56692;56475;56145;126.10;124.61;121.41;10889;5072;56738;56487;56175;277.63;281.89;276.49;26059;1924.1;
17/05/2015 14:55:16;56666;56442;56102;126.80;125.40;122.06;10949;5096;56736;56451;56130;266.64;271.19;264.38;25552;1713.5;
17/05/2015 14:55:17;56657;56432;56100;127.49;126.02;122.97;10999;5117;56709;56465;56126;279.17;282.90;277.12;26159;1964.3;
17/05/2015 14:55:18;56616;56336;56066;127.38;125.53;122.69;10939;5099;56694;56419;56090;287.26;288.80;283.25;27097;2678.9;
17/05/2015 14:55:19;56654;56471;56096;126.20;124.93;121.54;10896;5105;56696;56429;56110;283.14;286.60;280.38;27024;2657.8;
17/05/2015 14:55:20;56621;56444;56075;125.68;124.96;121.46;10889;5091;56693;56480;56114;281.50;284.92;279.44;26738;2525.0;
17/05/2015 14:55:21;56666;56471;56136;125.74;124.88;121.69;10888;5097;56707;56447;56148;275.40;278.70;273.11;26125;2064.9;
17/05/2015 14:55:22;56672;56453;56098;125.68;124.69;121.87;10883;5097;56714;56484;56116;269.21;273.67;267.46;25890;1865.1;
17/05/2015 14:55:23;56652;56451;56087;125.63;124.38;121.13;10856;5080;56694;56462;56112;275.11;279.42;272.74;25904;1956.7;
17/05/2015 14:55:24;56683;56446;56125;126.05;124.82;121.72;10882;5085;56694;56451;56148;256.72;261.72;254.82;24029;940.0;
17/05/2015 14:55:25;56677;56421;56120;124.79;123.07;120.20;10786;4987;56727;56455;56146;255.33;259.83;252.71;24368;1265.6;
17/05/2015 14:55:26;56686;56468;56109;125.17;124.07;120.38;10653;4932;56718;56456;56108;251.97;256.04;248.80;23835;928.8;
17/05/2015 14:55:27;56666;56471;56116;124.27;123.30;119.51;10684;4930;56736;56484;56137;243.88;248.69;241.89;23479;680.6;
17/05/2015 14:55:28;56661;56432;56096;124.68;123.39;120.20;10762;5011;56682;56437;56107;249.63;253.46;248.22;23599;717.5;
17/05/2015 14:55:29;56650;56470;56100;124.98;123.65;119.88;10780;5031;56707;56460;56119;253.36;256.64;250.44;24055;971.0;
17/05/2015 14:55:30;56648;56500;56123;128.52;127.61;124.09;10928;5075;56691;56521;56132;259.29;263.92;257.57;24763;1453.1;
17/05/2015 14:55:31;56654;56426;56116;124.24;123.53;119.96;10710;4966;56694;56451;56130;257.83;262.14;256.36;24269;1362.8;
17/05/2015 14:55:32;56650;56459;56114;123.51;122.28;118.98;10676;4967;56687;56433;56125;276.80;281.04;274.64;25753;2180.2;
17/05/2015 14:55:33;56616;56426;56091;125.05;124.23;120.92;10764;4991;56691;56475;56132;281.06;285.19;278.70;26773;2522.6;
17/05/2015 14:55:34;56614;56397;56084;126.22;124.77;122.26;10891;5041;56656;56455;56103;280.47;284.31;278.83;26887;2542.1;
17/05/2015 14:55:35;56621;56397;56071;128.89;126.75;123.68;11020;5118;56667;56410;56105;284.22;287.28;282.43;26776;2482.1;
17/05/2015 14:55:36;56617;56421;56053;129.47;128.20;125.39;11124;5182;56660;56388;56076;281.23;283.90;278.51;26813;2524.0;
17/05/2015 14:55:37;56628;56405;56098;127.04;125.43;122.33;10987;5064;56671;56438;56114;276.52;280.97;274.18;26485;2387.8;
17/05/2015 14:55:38;56628;56385;56089;128.16;126.82;124.04;11033;5081;56665;56404;56094;278.76;282.35;276.71;26502;2261.9;
17/05/2015 14:55:39;56610;56399;56076;127.86;126.37;123.68;11041;5117;56671;56399;56107;275.74;279.28;273.18;26224;1954.1;
17/05/2015 14:55:40;56610;56392;56040;127.50;126.12;122.57;11012;5095;56653;56400;56083;274.76;279.37;273.20;26273;2060.2;
17/05/2015 14:55:41;56621;56388;56033;128.32;126.80;123.40;11057;5127;56656;56400;56056;273.08;276.92;270.03;26119;1940.3;
17/05/2015 14:55:42;56567;56376;56035;127.59;126.40;122.96;11047;5122;56662;56406;56060;271.60;276.21;269.44;26085;1825.9;
17/05/2015 14:55:43;56599;56401;56044;127.47;126.63;122.97;11023;5113;56642;56399;56047;275.96;280.86;274.72;26257;1897.4;
17/05/2015 14:55:44;56666;56471;56111;127.56;126.26;122.71;11021;5128;56709;56484;56130;271.27;275.59;268.69;25451;1380.3;
17/05/2015 14:55:45;56670;56433;56138;127.29;125.79;122.83;10997;5107;56714;56465;56157;271.94;276.01;270.06;25873;1612.3;
17/05/2015 14:55:46;56645;56405;56082;126.88;125.55;122.28;10978;5076;56673;56402;56098;283.61;286.32;280.42;26493;2154.5;
17/05/2015 14:55:47;56668;56395;56094;127.69;126.29;122.83;11012;5068;56704;56422;56112;281.84;285.55;279.58;26760;2406.6;
17/05/2015 14:55:48;56599;56377;56062;127.46;126.62;123.12;11023;5098;56644;56410;56081;283.63;288.02;281.25;27233;2620.5;
17/05/2015 14:55:49;56594;56370;56051;128.20;127.09;123.89;11072;5137;56642;56397;56062;282.49;286.59;280.14;26862;2455.7;
17/05/2015 14:55:50;56643;56397;56100;127.43;126.19;122.85;11028;5138;56673;56422;56107;282.96;287.15;280.64;26734;2389.8;
17/05/2015 14:55:51;56668;56410;56114;127.40;126.07;122.98;11031;5137;56693;56411;56123;279.56;283.57;278.11;26614;2339.4;
17/05/2015 14:55:52;56657;56482;56105;127.54;126.89;123.24;11053;5165;56704;56507;56139;284.13;290.28;283.38;26769;2419.5;
17/05/2015 14:55:53;56715;56567;56170;127.07;126.74;123.12;10963;5160;56736;56549;56159;282.98;286.41;279.65;26081;2071.4;
17/05/2015 14:55:54;56712;56525;56199;126.67;125.19;122.32;10948;5130;56758;56577;56222;252.82;256.69;250.28;23693;763.3;
17/05/2015 14:55:55;56759;56592;56215;127.71;126.82;123.18;10947;5164;56787;56559;56204;246.21;250.84;244.10;23756;906.4;
17/05/2015 14:55:56;56746;56558;56192;124.46;123.14;120.34;10745;5046;56798;56617;56240;246.10;251.90;245.35;23683;882.6;
17/05/2015 14:55:57;56703;56495;56190;123.41;122.36;119.27;10700;5022;56756;56520;56222;245.30;249.74;243.72;23718;873.1;
17/05/2015 14:55:58;56726;56529;56193;123.68;122.25;119.09;10694;5023;56758;56549;56193;254.68;259.83;253.87;24294;1264.0;
17/05/2015 14:55:59;56706;56473;56145;124.23;122.68;119.78;10725;5002;56776;56512;56199;278.21;282.00;276.34;25059;1835.5;
17/05/2015 14:56:00;56684;56462;56145;124.52;123.28;120.07;10755;5028;56725;56473;56166;259.32;263.09;258.41;24403;1719.8;
17/05/2015 14:56:01;56607;56368;56078;124.34;123.09;120.15;10750;4991;56693;56467;56144;283.21;287.65;282.19;25526;2259.0;
17/05/2015 14:56:02;56630;56421;56053;124.68;123.13;120.41;10755;4962;56626;56357;56056;299.50;304.40;298.45;28114;3594;
17/05/2015 14:56:03;56625;56421;56066;125.98;124.96;121.07;10790;4992;56676;56442;56089;290.71;294.34;287.93;27712;3358;
17/05/2015 14:56:04;56567;56341;56015;121.85;120.23;117.24;10484;4863;56615;56381;56067;288.39;292.70;286.80;27640;3252;
17/05/2015 14:56:05;56561;56336;56035;121.35;120.00;117.15;10469;4880;56598;56370;56060;291.18;295.17;289.68;27740;3269;
17/05/2015 14:56:06;56578;56314;56015;123.02;121.70;118.11;10578;4915;56618;56348;56049;294.43;298.01;291.32;27841;3339;
17/05/2015 14:56:07;56570;56307;56008;125.21;123.35;120.19;10729;4978;56616;56332;56036;293.27;297.08;290.51;27952;3392;
17/05/2015 14:56:08;56643;56442;56069;125.20;123.95;120.27;10787;5036;56691;56429;56078;293.90;297.80;291.12;27974;3415;
17/05/2015 14:56:09;56639;56495;56100;124.71;124.54;120.11;10801;5043;56680;56496;56123;291.94;297.37;289.88;27956;3417;
17/05/2015 14:56:10;56594;56453;56035;125.25;124.88;121.10;10852;5052;56673;56503;56081;295.70;301.65;295.23;28024;4281;
17/05/2015 14:56:11;56532;56334;56022;125.08;124.14;121.11;10816;5038;56578;56372;56009;305.15;310.94;304.94;28674;4982;
17/05/2015 14:56:12;56536;56354;56019;125.40;124.35;121.39;10828;5027;56582;56375;56045;295.67;300.62;295.03;27462;4323;
17/05/2015 14:56:13;56572;56347;56039;126.14;125.12;121.94;10847;5064;56569;56330;56024;296.11;300.19;294.53;27594;5399;
17/05/2015 14:56:14;56623;56426;56094;125.87;124.80;121.14;10839;5153;56644;56410;56072;295.02;298.49;293.68;27614;4071;
17/05/2015 14:56:15;56597;56388;56071;125.12;124.16;121.02;10810;5132;56667;56444;56117;288.35;292.99;286.89;27684;3283;
17/05/2015 14:56:16;56587;56374;56033;125.49;124.44;121.23;10819;5117;56631;56395;56051;289.90;294.92;287.99;27777;3280;
17/05/2015 14:56:17;56612;56419;56076;126.42;125.49;121.81;10798;5035;56645;56417;56090;289.74;293.88;287.90;27718;3207;
17/05/2015 14:56:18;56601;56406;56073;125.08;124.27;121.17;10802;5043;56658;56420;56092;289.79;294.72;288.11;27774;3274;
17/05/2015 14:56:19;56588;56376;56049;123.92;122.74;119.71;10734;4959;56638;56408;56069;289.18;293.90;287.24;27743;3282;
17/05/2015 14:56:20;56630;56406;56109;123.94;122.60;119.56;10744;4961;56669;56411;56103;289.27;294.09;287.82;27752;3291;
17/05/2015 14:56:21;56634;56403;56075;124.65;123.24;119.96;10759;4962;56680;56426;56123;289.37;293.53;287.28;27727;3285;
17/05/2015 14:56:22;56626;56424;56071;125.16;124.03;120.63;10863;4982;56671;56437;56092;289.40;293.59;287.13;27702;3242;
17/05/2015 14:56:23;56616;56433;56091;126.37;125.11;121.95;10893;5045;56647;56384;56083;289.01;292.67;287.18;27668;3196;
17/05/2015 14:56:24;56643;56399;56087;125.73;124.17;121.00;10877;4997;56687;56453;56110;286.57;290.57;284.58;27535;3069.8;
17/05/2015 14:56:25;56634;56433;56091;126.50;125.20;121.56;10775;4963;56671;56420;56085;285.59;290.19;284.19;27473;3028.2;
17/05/2015 14:56:26;56670;56450;56129;125.73;124.60;120.95;10843;5030;56684;56444;56105;286.39;291.50;284.91;27475;3032.2;
17/05/2015 14:56:27;56672;56468;56096;125.06;123.98;120.51;10846;4993;56707;56460;56146;284.62;289.18;283.09;27438;2986.7;
17/05/2015 14:56:28;56637;56453;56096;125.36;124.28;121.00;10875;4997;56716;56482;56119;285.44;289.65;283.64;27410;2986.7;
17/05/2015 14:56:29;56652;56432;56089;126.64;125.77;122.49;10923;5094;56694;56451;56119;285.67;288.78;282.86;27393;2983.4;
17/05/2015 14:56:30;56628;56451;56075;125.30;124.51;120.83;10829;5008;56680;56464;56092;286.05;290.94;284.85;27416;3029.2;
17/05/2015 14:56:31;56601;56412;56085;124.93;124.01;120.60;10812;5023;56635;56426;56072;285.57;289.73;283.86;27395;3043.4;
17/05/2015 14:56:32;56661;56444;56084;123.64;122.54;119.05;10719;4931;56707;56462;56112;285.30;289.35;282.87;27248;2931.3;
17/05/2015 14:56:33;56661;56435;56098;124.12;122.73;119.51;10756;4955;56684;56440;56112;285.02;289.47;283.08;27285;2914.2;
17/05/2015 14:56:34;56663;56464;56098;124.64;123.66;120.27;10817;4966;56707;56493;56117;285.94;289.59;283.09;27333;2922.8;
17/05/2015 14:56:35;56639;56455;56103;125.19;123.92;120.60;10837;4980;56684;56464;56116;284.60;289.04;282.67;27279;2915.5;
17/05/2015 14:56:36;56650;56455;56105;124.97;123.81;120.27;10833;4965;56694;56462;56119;284.72;289.15;282.97;27288;2903.6;
17/05/2015 14:56:37;56610;56392;56024;128.13;126.61;123.12;10838;4971;56656;56399;56063;285.64;289.89;283.51;27404;2993.6;
17/05/2015 14:56:38;56645;56457;56098;123.53;122.59;119.12;10713;4906;56676;56482;56074;284.39;289.59;282.64;27395;3029.2;
17/05/2015 14:56:39;56694;56479;56138;125.03;123.92;120.47;10803;4960;56738;56489;56144;285.42;290.91;284.51;27403;3019.3;
17/05/2015 14:56:40;56712;56460;56138;125.30;123.87;120.66;10835;5019;56756;56496;56144;285.62;288.63;282.86;27282;2944.5;
17/05/2015 14:56:41;56674;56435;56129;125.07;124.05;120.16;10818;4979;56718;56458;56146;282.87;287.52;280.90;27224;2832.5;
17/05/2015 14:56:42;56648;56442;56075;125.36;124.50;121.05;10865;5040;56696;56446;56114;282.89;287.47;281.72;27262;2832.1;
17/05/2015 14:56:43;56657;56466;56129;124.66;123.65;120.24;10806;5024;56702;56478;56114;283.81;288.80;282.09;27289;2820.3;
17/05/2015 14:56:44;56674;56462;56112;124.39;123.19;120.04;10787;4969;56696;56469;56141;282.77;287.43;280.74;27221;2774.4;
17/05/2015 14:56:45;56684;56484;56121;125.66;124.74;120.79;10858;5031;56729;56491;56126;284.80;288.97;282.03;27213;2820.6;
17/05/2015 14:56:46;56657;56470;56112;126.58;125.77;122.31;10957;5084;56702;56482;56119;285.01;290.58;283.36;27279;2924.1;
17/05/2015 14:56:47;56672;56480;56152;126.93;125.93;122.57;10989;5096;56713;56511;56155;283.63;287.98;281.54;27239;2903.0;
17/05/2015 14:56:48;56717;56515;56159;126.83;125.80;122.21;10977;5114;56765;56523;56175;282.82;287.18;280.44;27078;2802.8;
17/05/2015 14:56:49;56665;56455;56134;126.90;125.74;122.17;10978;5104;56756;56525;56170;285.16;290.18;283.81;27330;2979.8;
17/05/2015 14:56:50;56706;56464;56112;127.83;126.29;122.78;10996;5127;56749;56476;56128;286.63;291.59;284.98;27499;3063.8;
17/05/2015 14:56:51;56665;56473;56098;128.33;127.20;123.94;11068;5176;56723;56471;56116;289.25;294.19;287.69;27648;3142.6;
17/05/2015 14:56:52;56694;56506;56163;128.38;127.61;123.89;11052;5228;56736;56512;56172;287.76;292.69;287.25;27629;3136.0;
17/05/2015 14:56:53;56663;56462;56127;128.79;128.18;124.36;11081;5209;56716;56520;56150;287.39;292.26;285.86;27593;3085.2;
17/05/2015 14:56:54;56645;56451;56138;129.48;128.58;125.21;11106;5237;56675;56465;56159;287.16;291.71;286.11;27591;3098.1;
17/05/2015 14:56:55;56654;56428;56123;128.81;127.37;124.50;11099;5217;56702;56471;56152;290.47;294.45;288.83;27716;3165;
17/05/2015 14:56:56;56668;56451;56125;128.77;127.36;124.40;11104;5174;56714;56437;56134;291.04;294.45;288.69;27774;3196;
17/05/2015 14:56:57;56688;56471;56130;128.45;127.42;124.03;11079;5123;56729;56465;56128;295.61;299.62;293.72;27977;3272;
17/05/2015 14:56:58;56652;56450;56123;129.49;127.99;125.02;11187;5200;56707;56487;56150;295.26;299.58;293.78;27902;3333;
17/05/2015 14:56:59;56686;56432;56165;129.72;128.37;125.36;11209;5247;56731;56447;56191;291.76;295.42;289.57;27808;3216;
17/05/2015 14:57:00;56665;56426;56145;129.63;128.23;125.24;11130;5220;56723;56447;56170;291.83;296.34;290.41;27995;3363;
17/05/2015 14:57:01;56670;56439;56134;128.34;126.90;123.89;11022;5219;56700;56453;56146;292.28;296.69;291.43;27946;3365;
17/05/2015 14:57:02;56675;56460;56134;128.22;127.17;123.77;11034;5182;56720;56462;56166;295.89;299.69;294.14;28078;3439;
17/05/2015 14:57:03;56690;56475;56147;127.75;126.26;123.08;11020;5161;56733;56482;56179;294.46;299.39;292.88;28065;3482;
17/05/2015 14:57:04;56715;56513;56147;126.12;124.76;121.52;10860;5099;56756;56538;56175;289.88;295.09;288.68;27888;3344;
17/05/2015 14:57:05;56683;56489;56143;124.62;123.14;119.94;10783;5023;56727;56498;56164;293.24;297.33;291.04;28068;3437;
17/05/2015 14:57:06;56684;56477;56143;125.04;124.02;120.42;10788;5086;56729;56507;56172;292.78;298.17;291.76;28048;3425;
17/05/2015 14:57:07;56668;56473;56152;123.96;122.86;119.76;10730;5038;56711;56487;56164;291.00;296.51;289.57;27835;3266;
17/05/2015 14:57:08;56663;56444;56157;124.29;122.97;119.74;10731;5033;56709;56491;56164;288.80;294.02;287.24;27743;3194;
17/05/2015 14:57:09;56674;56466;56152;126.83;125.79;122.39;10827;5143;56716;56464;56161;295.70;300.70;294.79;27904;3289;
17/05/2015 14:57:10;56657;56457;56109;127.61;126.28;122.68;10807;5112;56720;56494;56179;305.22;309.02;303.52;28625;4959;
17/05/2015 14:57:11;56674;56439;56159;122.51;121.09;117.93;10574;4930;56704;56460;56148;300.16;303.75;296.75;28295;4376;
17/05/2015 14:57:12;56652;56415;56116;122.28;120.82;117.36;10550;4856;56718;56455;56182;288.26;292.43;286.37;26869;4661;
17/05/2015 14:57:13;56692;56471;56125;122.97;121.26;118.16;10624;4880;56704;56433;56112;296.77;299.51;294.85;27738;4964;
17/05/2015 14:57:14;56699;56488;56163;124.79;123.40;120.32;10719;4980;56747;56491;56186;291.31;295.82;289.90;27809;3927;
17/05/2015 14:57:15;56721;56506;56183;126.30;124.84;121.44;10857;5083;56765;56530;56206;289.86;294.13;287.91;27587;3169;
17/05/2015 14:57:16;56724;56506;56168;125.22;123.94;120.58;10837;5033;56762;56521;56193;293.37;297.77;291.66;28032;3391;
17/05/2015 14:57:17;56719;56502;56188;125.73;124.30;121.11;10866;5056;56767;56509;56209;288.79;293.67;287.07;27304;2926.7;
17/05/2015 14:57:18;56759;56542;56213;125.16;123.70;120.24;10823;5052;56796;56567;56231;282.16;286.73;280.54;26883;2408.9;
17/05/2015 14:57:19;56755;56527;56217;124.94;123.28;120.20;10808;5028;56805;56545;56224;281.83;287.27;280.84;26910;2580.0;
17/05/2015 14:57:20;56793;56569;56231;124.59;123.09;119.76;10785;4991;56811;56563;56235;279.28;284.01;277.95;26820;2474.5;
17/05/2015 14:57:21;56788;56596;56229;124.34;123.51;120.00;10811;5007;56836;56604;56253;277.97;282.72;275.78;26777;2393.8;
17/05/2015 14:57:22;56773;56565;56219;125.38;124.31;121.06;10879;5023;56816;56601;56245;278.76;283.43;277.33;26846;2468.9;
17/05/2015 14:57:23;56781;56590;56253;125.98;125.12;121.97;10907;5050;56820;56599;56260;279.92;285.02;278.48;26374;2161.7;
17/05/2015 14:57:24;56791;56598;56282;127.36;126.39;123.61;10879;5049;56840;56619;56301;263.38;268.26;261.90;25266;1531.3;
17/05/2015 14:57:25;56750;56551;56213;125.87;124.57;121.39;10925;5039;56800;56563;56244;277.86;282.27;276.45;26365;2059.6;
17/05/2015 14:57:26;56753;56580;56235;126.11;125.06;121.72;10964;5063;56796;56583;56236;281.77;285.74;279.40;26917;2630.4;
17/05/2015 14:57:27;56788;56601;56273;128.36;127.20;124.60;11098;5162;56820;56624;56299;279.44;284.13;277.64;26892;2597.1;
17/05/2015 14:57:28;56762;56549;56246;127.88;126.41;123.45;11052;5164;56834;56570;56287;279.29;283.28;277.56;26758;2533.2;
17/05/2015 14:57:29;56802;56583;56265;127.26;125.79;122.77;10999;5168;56847;56588;56287;269.08;274.15;268.10;25849;1959.7;
17/05/2015 14:57:30;56782;56583;56264;127.15;125.96;122.80;10999;5161;56831;56585;56280;267.86;272.19;266.34;25776;1867.1;
17/05/2015 14:57:31;56768;56553;56229;127.69;126.47;123.20;11061;5177;56803;56534;56236;276.25;281.18;274.52;26142;2194.0;
17/05/2015 14:57:32;56824;56610;56280;127.63;126.09;122.75;10974;5175;56867;56604;56294;267.34;272.65;265.26;24213;1113.0;
17/05/2015 14:57:33;56846;56628;56332;127.62;126.77;122.77;10979;5153;56887;56646;56350;243.81;248.01;241.53;23528;789.0;
17/05/2015 14:57:34;56810;56616;56291;127.90;126.35;123.38;11047;5143;56869;56617;56316;241.26;246.21;239.82;23414;660.8;
17/05/2015 14:57:35;56833;56623;56285;127.81;126.74;123.71;11032;5132;56852;56644;56308;243.11;247.24;241.43;23471;714.5;
17/05/2015 14:57:36;56810;56574;56289;127.36;126.36;123.23;11012;5155;56872;56637;56307;249.16;253.75;247.40;23717;781.4;
17/05/2015 14:57:37;56797;56596;56283;125.70;124.50;122.02;10894;5130;56850;56583;56312;257.13;262.41;256.57;24315;1240.6;
17/05/2015 14:57:38;56799;56571;56283;125.05;123.55;120.84;10851;5106;56847;56606;56319;255.71;259.27;254.05;24437;1454.5;
