Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio1TOTPEnerg(kWh)Valor[kWh];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 09:06:05;55865;55817;55404;127.52;127.85;124.40;10866;4935;211193;55907;55835;55500;244.93;252.83;245.17;23105;1123.3;
17/05/2015 09:06:06;55900;55739;55469;129.27;128.62;125.60;10974;4994;211193;55926;55689;55403;252.13;258.28;249.19;23230;1280.2;
17/05/2015 09:06:07;55842;55739;55446;127.58;128.29;124.51;10817;4925;211193;55946;55773;55508;251.19;257.51;252.54;23522;1457.4;
17/05/2015 09:06:08;55865;55722;55460;127.36;127.30;124.07;10823;4951;211193;55906;55766;55448;256.39;259.57;254.01;23748;1661.4;
17/05/2015 09:06:09;55849;55692;55536;129.02;127.51;125.94;10894;4968;211193;55889;55733;55506;244.93;252.20;245.85;22966;1182.7;
17/05/2015 09:06:10;55838;55717;55621;128.48;127.83;126.14;10906;4966;211193;55871;55720;55576;239.77;246.98;242.22;22610;1052.4;
17/05/2015 09:06:11;55802;55726;55435;128.81;129.89;126.22;10988;5058;211193;55880;55747;55663;246.31;255.13;249.99;23102;1288.7;
17/05/2015 09:06:12;55822;55762;55487;129.79;131.64;127.53;11034;5073;211193;55866;55784;55511;253.77;261.22;254.19;23774;1795.4;
17/05/2015 09:06:13;55856;55659;55404;129.14;129.02;126.66;10969;5034;211193;55842;55722;55464;251.83;257.71;251.16;23344;1597.5;
17/05/2015 09:06:14;55909;55661;55462;129.55;128.26;125.55;10965;5054;211193;55949;55680;55481;267.58;271.57;264.73;23797;1843.8;
17/05/2015 09:06:15;55887;55637;55278;128.93;126.57;123.76;10867;5005;211193;55929;55600;55390;280.34;286.59;280.09;25762;2694.6;
17/05/2015 09:06:16;55885;55697;55406;129.00;127.94;124.19;10918;4990;211193;55933;55708;55430;273.34;279.23;271.01;25359;2207.4;
17/05/2015 09:06:17;55896;55726;55404;129.50;128.50;124.99;10949;5001;211193;55929;55673;55412;266.14;273.79;265.29;25296;2089.3;
17/05/2015 09:06:18;55874;55712;55442;128.20;126.91;124.88;10896;4976;211193;55942;55740;55452;269.65;276.97;271.26;25399;2211.4;
17/05/2015 09:06:19;55873;55675;55477;127.80;127.76;124.02;10908;4974;211193;55915;55684;55387;268.77;276.14;269.00;25290;2140.1;
17/05/2015 09:06:20;55818;55683;55394;127.95;127.21;124.05;10903;4952;211193;55867;55713;55491;267.80;274.36;268.17;25338;2137.4;
17/05/2015 09:06:21;55991;55704;55484;129.69;128.47;124.63;10830;4917;211193;56037;55735;55509;268.19;273.57;267.69;24791;1703.4;
17/05/2015 09:06:22;55867;55715;55413;127.32;127.47;123.33;10780;4873;211193;55927;55726;55425;264.28;271.91;263.45;24709;1623.3;
17/05/2015 09:06:23;55923;55773;55374;127.41;127.02;122.93;10825;4908;211193;55947;55793;55412;263.36;269.12;261.60;24805;1709.2;
17/05/2015 09:06:24;55878;55875;55386;127.35;128.44;122.97;10850;4907;211193;55969;55804;55398;263.45;271.82;262.09;24836;1730.8;
17/05/2015 09:06:25;55876;56133;55403;123.99;126.33;120.58;10536;4776;211193;55915;56156;55445;263.75;271.45;264.07;24964;1855.7;
17/05/2015 09:06:26;55951;55906;55359;127.35;126.62;121.65;10663;4854;211193;55984;55905;55389;266.53;275.81;266.63;25091;1955.0;
17/05/2015 09:06:27;55963;55793;55399;128.38;127.39;122.83;10813;4949;211193;55989;55925;55407;265.19;273.19;263.69;24985;1919.0;
17/05/2015 09:06:28;55998;55928;55480;128.18;127.43;122.91;10825;4981;211193;56013;55936;55499;259.17;265.96;256.52;24317;1460.4;
17/05/2015 09:06:29;56007;55940;55590;128.34;129.50;124.31;10865;4985;211193;56049;55905;55609;251.49;258.19;250.45;23807;1000.9;
17/05/2015 09:06:30;55918;55770;55408;128.33;128.16;124.19;10921;5010;211193;55953;55965;55477;251.58;260.74;253.05;23938;1097.8;
17/05/2015 09:06:31;56027;56207;55624;128.99;131.62;125.58;10925;4984;211193;56073;56250;55625;256.04;259.19;251.86;22142;78.87;
17/05/2015 09:06:32;56007;55946;55565;128.86;129.85;125.42;10912;5002;211193;56047;55963;55589;221.34;229.20;222.08;20930;-413.8308;
17/05/2015 09:06:33;56022;56022;55556;127.19;128.86;124.24;10848;5009;211193;55942;55943;55519;220.51;228.19;223.56;20982;-417.7894;
17/05/2015 09:06:34;55993;56020;55572;127.33;129.89;124.24;10870;5024;211193;56069;56052;55603;221.56;229.67;221.21;20831;-501.5300;
17/05/2015 09:06:35;56000;56131;55502;129.47;131.34;124.81;10947;5045;211193;56044;56147;55589;220.96;229.20;219.80;20831;-548.7292;
17/05/2015 09:06:36;55989;55784;55478;129.11;128.66;124.07;10935;4980;211193;56029;55884;55441;221.76;228.61;221.67;20962;-445.8045;
17/05/2015 09:06:37;55967;55761;55417;129.56;130.53;125.38;11007;5015;211193;56015;55731;55497;222.86;231.40;224.33;21148;-323.0864;
17/05/2015 09:06:38;55847;55797;55293;130.31;131.20;126.07;11036;5073;211193;55895;55775;55304;225.02;231.85;225.02;21200;-295.0714;
17/05/2015 09:06:39;55834;55699;55408;131.01;130.83;127.83;11127;5105;211193;55893;55802;55428;225.44;233.70;224.30;21098;-323.3910;
17/05/2015 09:06:40;55849;55831;55347;129.93;130.72;125.39;11000;5030;211193;55895;55827;55399;225.54;229.90;222.64;21088;-345.0113;
17/05/2015 09:06:41;55996;55695;55262;132.79;131.30;125.01;11004;5047;211193;55929;55727;55295;227.72;234.52;224.22;21254;-213.7669;
17/05/2015 09:06:42;56043;55759;55212;132.79;130.26;125.11;10964;5067;211193;56095;55798;55246;229.06;231.98;223.47;21172;-217.1165;
17/05/2015 09:06:43;55782;55599;55219;129.96;130.79;125.00;11007;5001;211193;55882;55637;55215;225.28;234.45;223.66;21161;-262.7932;
17/05/2015 09:06:44;55809;55710;55318;131.31;129.66;125.58;11047;5021;211193;55855;55738;55340;227.18;231.20;225.60;21231;-241.7819;
17/05/2015 09:06:45;55887;55739;55376;132.90;131.95;127.83;11127;5042;211193;55929;55600;55282;233.91;239.33;231.72;21890;136.12;
17/05/2015 09:06:46;56018;55683;55376;133.50;132.06;127.62;11142;5099;211193;56067;55744;55403;232.62;236.70;229.19;21544;-94.7030;
17/05/2015 09:06:47;55796;55648;55210;130.28;130.54;125.80;11018;5061;211193;55846;55675;55324;228.40;236.79;229.40;21627;-137.9436;
17/05/2015 09:06:48;55783;55586;55287;130.14;128.41;125.06;10965;5040;211193;55836;55610;55304;227.99;232.49;226.41;21519;-107.1880;
17/05/2015 09:06:49;55769;55561;55246;128.82;127.34;124.92;10891;5009;211193;55793;55582;55228;228.28;233.94;227.90;21571;-85.8722;
17/05/2015 09:06:50;55698;55479;55210;128.18;127.18;124.76;10867;4980;211193;55811;55539;55253;231.97;237.12;231.00;21629;-77.0413;
17/05/2015 09:06:51;55814;55588;55269;127.45;126.25;123.02;10682;4931;211193;55858;55528;55282;235.28;240.02;234.18;22015;140.99;
17/05/2015 09:06:52;55825;55643;55278;126.77;126.25;122.48;10717;4919;211193;55831;55671;55293;228.80;235.94;228.80;21529;-107.4925;
17/05/2015 09:06:53;55909;55942;55374;127.70;127.87;123.21;10814;4931;211193;55953;55967;55398;225.60;231.48;224.00;21192;-254.2669;
17/05/2015 09:06:54;55893;55664;55275;128.02;126.05;122.96;10814;4885;211193;55936;55844;55362;231.57;237.80;228.46;21577;-24.6654;
17/05/2015 09:06:55;55798;55536;55204;128.83;127.32;122.83;10864;4891;211193;55842;55571;55226;234.14;237.66;230.20;21749;116.63;
17/05/2015 09:06:56;55829;55699;55327;128.86;127.95;124.75;10921;4981;211193;55869;55695;55340;228.36;235.06;228.83;21747;191.84;
17/05/2015 09:06:57;55729;55617;55273;130.88;130.83;127.00;11042;5026;211193;55791;55635;55306;237.12;244.55;238.79;21881;1090.8;
17/05/2015 09:06:58;55803;55781;55422;132.61;134.21;129.66;11102;5092;211193;55813;55660;55320;244.75;252.30;246.02;22429;1969.0;
17/05/2015 09:06:59;55813;55848;55383;127.83;128.55;125.30;10892;4952;211193;55856;55858;55445;240.81;243.46;236.93;21428;1460.7;
17/05/2015 09:07:00;55644;55744;55296;128.46;130.34;126.07;10976;4991;211193;55765;55862;55362;236.61;243.54;235.97;21447;2707.7;
17/05/2015 09:07:01;55669;55742;55251;128.71;130.64;126.29;11036;5033;211193;55718;55747;55250;232.26;241.98;235.09;21580;1327.1;
17/05/2015 09:07:02;55727;55768;55266;129.50;130.59;125.88;11033;5046;211193;55764;55789;55277;229.17;236.92;228.78;21549;438.5;
17/05/2015 09:07:03;55729;55761;55253;130.72;132.18;127.95;11130;5115;211193;55769;55776;55279;232.11;236.93;229.53;21617;380.3;
17/05/2015 09:07:04;55814;55634;55190;131.26;130.99;125.57;11055;5100;211193;55853;55657;55257;230.40;235.26;227.76;21588;306.95;
17/05/2015 09:07:05;55813;55648;55217;131.54;129.96;125.60;11015;5079;211193;55862;55644;55185;232.35;237.31;229.55;21692;378.5;
17/05/2015 09:07:06;55791;55615;55163;130.63;130.38;125.53;11043;5044;211193;55802;55671;55244;231.50;236.99;229.70;21653;328.9;
17/05/2015 09:07:07;55849;55733;55285;130.76;131.39;126.16;11078;5077;211193;55884;55755;55316;231.86;237.19;231.40;21672;358.7;
17/05/2015 09:07:08;55794;55532;55161;132.80;131.96;128.08;11245;5149;211193;55749;55666;55232;231.00;236.79;228.91;21656;356.6;
17/05/2015 09:07:09;55740;55626;55193;134.26;134.53;129.58;11363;5209;211193;55838;55651;55224;230.47;237.25;229.90;21676;370.3;
17/05/2015 09:07:10;55758;55641;55199;132.91;135.67;129.17;11347;5249;211193;55784;55662;55235;225.71;233.71;224.81;21409;162.00;
17/05/2015 09:07:11;55742;55648;55206;133.48;135.20;128.87;11404;5250;211193;55804;55666;55214;225.01;232.42;223.59;21296;95.01;
17/05/2015 09:07:12;55587;55492;55085;134.79;135.66;131.31;11435;5244;211193;55673;55675;55100;230.80;239.78;231.27;21517;236.00;
17/05/2015 09:07:13;55609;55557;55116;133.61;134.51;129.04;11288;5212;211193;55638;55553;55093;231.77;238.46;230.91;21573;281.98;
17/05/2015 09:07:14;55589;55570;55109;131.53;132.37;127.84;11244;5171;211193;55651;55575;55132;223.37;230.92;222.61;21158;13.398;
17/05/2015 09:07:15;55674;55579;55138;132.22;132.24;127.30;11216;5158;211193;55660;55590;55161;227.46;234.16;227.38;21142;-17.3571;
17/05/2015 09:07:16;55749;55554;55302;132.23;131.56;127.91;11183;5151;211193;55791;55584;55306;226.27;232.86;225.51;21361;142.82;
17/05/2015 09:07:17;55665;55619;55141;131.30;131.88;127.35;11172;5112;211193;55704;55619;55158;226.49;233.43;225.49;21460;162.91;
17/05/2015 09:07:18;55722;55525;55210;132.40;130.98;126.93;11155;5079;211193;55760;55546;55190;228.03;233.80;228.93;21430;124.55;
17/05/2015 09:07:19;55684;55570;55193;132.04;131.65;126.73;11131;5122;211193;55767;55586;55221;228.98;233.06;226.83;21361;75.52;
17/05/2015 09:07:20;55562;55517;55080;131.54;133.29;127.75;11054;5021;211193;55693;55551;55161;228.43;235.98;229.41;21401;63.95;
17/05/2015 09:07:21;55531;55439;54970;130.88;131.56;126.61;11054;5001;211193;55564;55368;54948;227.92;234.68;228.13;21306;-40.1955;
17/05/2015 09:07:22;55589;55449;55011;130.86;130.93;126.66;11082;5044;211193;55634;55453;55024;228.32;233.64;226.18;21336;-29.2331;
17/05/2015 09:07:23;55600;55474;55136;130.95;131.07;127.09;11044;5025;211193;55624;55470;55058;227.77;234.33;228.02;21350;-18.2707;
17/05/2015 09:07:24;55665;55517;55091;131.21;129.94;125.96;11020;5029;211193;55691;55484;55147;226.52;231.97;223.86;21281;-49.9398;
17/05/2015 09:07:25;55620;55492;55130;131.20;129.65;126.45;11019;5009;211193;55713;55548;55167;227.61;233.55;225.65;21199;-56.6391;
17/05/2015 09:07:26;55656;55690;55150;129.45;131.36;125.85;11022;5011;211193;55700;55713;55178;227.04;232.72;225.45;21341;22.229;
17/05/2015 09:07:27;55580;55528;55096;128.33;129.55;124.92;10973;4961;211193;55607;55550;55168;227.54;232.59;224.95;21253;-94.0940;
17/05/2015 09:07:28;55685;55461;55058;130.16;129.60;124.67;10990;4955;211193;55667;55537;55100;226.92;233.25;223.95;21156;-153.1692;
17/05/2015 09:07:29;55678;55546;55161;129.78;129.76;124.83;10990;4983;211193;55731;55562;55131;223.62;230.83;221.20;21106;-156.2143;
17/05/2015 09:07:30;55711;55516;55195;130.71;130.56;126.50;11025;4996;211193;55707;55533;55210;222.33;228.56;221.26;20905;-326.4361;
17/05/2015 09:07:31;55671;55563;55235;131.40;131.79;127.63;11006;4992;211193;55760;55511;55158;221.42;226.79;220.99;20825;-374.8534;
17/05/2015 09:07:32;55651;55561;55154;129.39;129.11;125.08;10824;4901;211193;55718;55604;55255;224.30;229.50;221.46;20856;-356.2782;
17/05/2015 09:07:33;55620;55615;55150;128.83;128.97;125.84;10880;4984;211193;55693;55551;55192;222.42;229.35;223.73;20916;-339.2255;
17/05/2015 09:07:34;55538;55439;55047;128.81;129.75;125.53;10913;4989;211193;55589;55642;55143;220.82;229.96;221.26;20909;-318.2143;
17/05/2015 09:07:35;55574;55505;55092;128.59;129.12;125.35;10966;4994;211193;55584;55530;55116;219.70;227.35;220.71;20884;-271.6240;
17/05/2015 09:07:36;55600;55525;55114;127.60;127.86;124.57;10899;4956;211193;55645;55539;55138;221.00;227.29;220.19;20878;-314.2556;
17/05/2015 09:07:37;55651;55565;55165;130.01;129.80;125.91;10935;4964;211193;55658;55571;55176;219.52;226.15;219.59;20888;-275.8872;
17/05/2015 09:07:38;55605;55490;55098;130.55;130.75;127.07;10956;5006;211193;55698;55595;55183;219.19;226.75;220.87;20799;-327.0451;
17/05/2015 09:07:39;55747;55523;55258;128.71;128.10;124.31;10816;4888;211193;55784;55531;55277;221.11;226.24;219.25;20672;-415.0488;
17/05/2015 09:07:40;55740;55539;55148;128.20;127.49;121.38;10667;4850;211193;55735;55593;55168;218.89;227.84;218.51;20641;-448.8496;
17/05/2015 09:07:41;55845;55583;55163;128.58;126.29;122.23;10666;4846;211193;55891;55584;55168;222.29;228.33;216.49;20620;-431.4924;
17/05/2015 09:07:42;55760;55530;55213;127.27;125.76;122.23;10649;4821;211193;55804;55602;55230;222.30;228.42;217.71;20659;-418.3985;
17/05/2015 09:07:43;55698;55666;55240;128.11;126.55;122.51;10703;4853;211193;55744;55675;55271;220.78;226.92;218.24;20628;-464.0751;
17/05/2015 09:07:44;55809;55710;55179;126.65;129.00;122.38;10708;4886;211193;55853;55619;55172;218.97;225.00;216.24;20481;-563.9548;
17/05/2015 09:07:45;55571;55579;55127;127.14;129.36;123.58;10760;4937;211193;55698;55722;55199;215.79;224.53;215.09;20425;-537.1578;
17/05/2015 09:07:46;55645;55528;55221;127.38;127.92;123.23;10720;4965;211193;55647;55548;55165;224.95;230.25;224.52;20816;-344.0977;
17/05/2015 09:07:47;55664;55517;55195;129.88;127.68;124.10;10720;4971;211193;55696;55537;55235;221.35;227.28;220.97;20542;-499.0939;
17/05/2015 09:07:48;55709;55512;55199;129.56;128.36;125.18;10741;4982;211193;55740;55537;55226;218.84;223.89;217.08;20376;-673.8834;
17/05/2015 09:07:49;55684;55517;55188;126.77;126.68;123.63;10698;4900;211193;55756;55531;55208;215.91;225.17;216.00;20439;-616.6353;
17/05/2015 09:07:50;55645;55490;55231;125.21;124.18;121.00;10584;4828;211193;55689;55517;55257;222.02;227.66;220.71;20790;-491.1766;
17/05/2015 09:07:51;55740;55536;55311;125.77;125.50;121.93;10598;4888;211193;55785;55555;55334;216.76;223.93;217.99;20091;-872.7292;
17/05/2015 09:07:52;55622;55465;55177;128.73;127.46;124.51;10728;4941;211193;55724;55579;55280;213.80;219.37;214.58;20143;-876.0789;
17/05/2015 09:07:53;55736;55494;55112;130.08;130.64;125.11;10934;5019;211193;55769;55492;55205;220.48;227.71;216.45;20521;-529.2405;
17/05/2015 09:07:54;55771;55601;55302;130.27;129.58;126.80;10951;4980;211193;55815;55629;55316;214.97;222.66;211.45;20053;-847.1503;
17/05/2015 09:07:55;55673;55717;55257;128.51;129.59;124.58;10822;4975;211193;55685;55729;55289;214.10;224.70;211.80;20011;-927.2368;
17/05/2015 09:07:56;55736;55599;55242;129.67;129.04;125.44;10880;4981;211193;55725;55637;55248;219.11;222.50;216.53;20212;-827.0526;
17/05/2015 09:07:57;55702;55490;55242;128.82;128.03;124.40;10828;4949;211193;55780;55610;55241;211.76;218.94;212.34;19935;-1031.0751;
17/05/2015 09:07:58;55689;55510;55184;126.59;126.07;123.08;10728;4871;211193;55704;55546;55253;211.49;217.97;211.66;19844;-1140.6991;
17/05/2015 09:07:59;55749;55585;55280;126.41;125.44;123.14;10668;4855;211193;55749;55546;55255;208.50;215.14;208.31;19639;-1323.1014;
17/05/2015 09:08:00;55734;55566;55307;126.41;124.91;121.42;10651;4815;211193;55795;55611;55331;202.70;209.65;203.53;18827;-2026.8269;
17/05/2015 09:08:01;55902;55625;55165;127.41;125.67;119.97;10633;4841;211193;55946;55544;55170;201.45;207.25;197.24;18795;-2173.9058;
17/05/2015 09:08:02;55818;55610;55349;127.23;126.00;122.24;10669;4844;211193;55889;55642;55347;200.77;208.85;200.46;18848;-2116.6577;
17/05/2015 09:08:03;55733;55579;55356;125.39;125.43;121.51;10649;4823;211193;55775;55593;55338;201.71;206.89;201.04;18880;-2123.9661;
17/05/2015 09:08:04;55704;55565;55356;124.94;124.52;121.70;10620;4810;211193;55773;55584;55380;200.28;207.01;199.40;18848;-2117.8757;
17/05/2015 09:08:05;55840;55634;55358;124.55;122.52;120.25;10413;4692;211193;55805;55640;55381;198.48;204.93;198.68;18155;-2503.3870;
17/05/2015 09:08:06;55903;55646;55442;124.28;123.12;120.39;10485;4733;211193;55913;55678;55439;197.41;202.28;194.99;18023;-2658.0786;
17/05/2015 09:08:07;55847;55617;55338;126.92;123.35;121.41;10527;4761;211193;55946;55628;55349;199.02;203.51;196.06;18456;-2375.4922;
17/05/2015 09:08:08;55813;55712;55267;125.84;126.67;120.93;10552;4776;211193;55864;55726;55320;198.93;203.63;194.86;18421;-2432.1313;
17/05/2015 09:08:09;55724;55637;55287;125.81;126.95;121.39;10637;4829;211193;55718;55649;55297;196.09;203.91;195.00;18408;-2451.3157;
17/05/2015 09:08:10;55745;55625;55401;125.99;126.00;123.52;10700;4836;211193;55771;55644;55423;194.51;203.53;197.24;18307;-2531.7065;
17/05/2015 09:08:11;55707;55639;55397;125.12;125.74;124.19;10678;4836;211193;55791;55617;55398;189.79;196.81;191.82;17693;-2973.5522;
17/05/2015 09:08:12;55627;55683;55430;124.52;126.23;123.65;10689;4893;211193;55656;55718;55455;184.10;194.57;188.95;17497;-3141.0334;
17/05/2015 09:08:13;55693;55661;55424;124.70;124.54;122.98;10664;4907;211193;55673;55695;55399;186.29;195.54;188.70;17527;-3132.2026;
17/05/2015 09:08:14;55825;55621;55442;124.87;123.78;122.08;10606;4899;211193;55869;55626;55445;177.11;185.46;179.61;15120;-4509.8115;
17/05/2015 09:08:15;55882;55661;55561;127.11;125.93;121.89;10624;4896;211193;55927;55688;55589;162.46;167.86;160.52;14646;-4590.2026;
17/05/2015 09:08:16;55803;55703;55251;126.82;127.78;123.16;10702;4948;211193;55846;55651;55268;162.41;170.37;163.54;14646;-4528.9956;
17/05/2015 09:08:17;55853;55775;55473;127.74;127.42;125.16;10782;4975;211193;55816;55791;55506;163.10;171.17;164.25;14739;-4483.3193;
17/05/2015 09:08:18;56107;55873;55642;128.91;127.81;125.12;10872;5007;211193;56146;55873;55674;163.43;169.71;162.36;14869;-4357.5562;
17/05/2015 09:08:19;55903;55773;55585;127.93;127.01;125.06;10766;4958;211193;55931;55791;55611;162.51;169.65;162.60;14868;-4364.5596;
17/05/2015 09:08:20;56069;55590;55331;129.90;127.89;123.57;10801;4943;211193;56117;55737;55450;166.59;170.21;161.48;14826;-4417.2402;
17/05/2015 09:08:21;56102;55753;55446;132.17;130.30;125.64;10985;5055;211193;55998;55717;55423;165.72;171.95;161.93;14884;-4401.1011;
17/05/2015 09:08:22;56189;55909;55689;133.17;131.57;126.26;10969;5047;211193;56240;55909;55574;168.31;170.70;164.87;14904;-4391.6611;
17/05/2015 09:08:23;56049;55768;55531;131.15;130.02;127.36;11048;5074;211193;56087;55833;55719;165.48;172.24;163.59;14902;-4442.5146;
17/05/2015 09:08:24;55903;55732;55413;132.37;132.66;129.64;11157;5098;211193;55907;55798;55560;164.63;170.95;162.10;14829;-4477.5332;
17/05/2015 09:08:25;56080;55842;55462;133.34;132.45;128.63;11187;5109;211193;56122;55851;55490;167.61;171.31;163.22;14891;-4475.0972;
17/05/2015 09:08:26;55940;55732;55426;135.23;132.73;128.48;11167;5117;211193;55987;55738;55448;166.31;172.63;164.93;15109;-4286.3003;
17/05/2015 09:08:27;55947;55864;55459;131.57;131.03;127.72;11097;5068;211193;55993;55869;55441;165.89;172.76;164.19;15117;-4300.0034;
17/05/2015 09:08:28;55958;55833;55581;132.61;131.87;129.13;11118;5097;211193;55942;55727;55463;167.09;174.45;166.51;15189;-4312.7930;
17/05/2015 09:08:29;55916;55717;55556;131.41;130.43;127.40;11077;5083;211193;56006;55864;55594;166.78;174.67;166.43;15155;-4306.3979;
17/05/2015 09:08:30;55998;55806;55628;131.78;131.39;128.13;11100;5083;211193;56037;55833;55665;165.52;172.20;165.92;15218;-4234.2290;
17/05/2015 09:08:31;55983;55830;55541;130.05;129.20;125.97;10942;4993;211193;56020;55853;55605;166.50;173.40;167.63;15113;-4286.9092;
17/05/2015 09:08:32;55909;55688;55448;129.05;128.59;125.68;10958;5015;211193;55946;55740;55443;166.09;173.04;164.58;15065;-4347.5073;
17/05/2015 09:08:33;56062;55744;55437;129.76;128.54;125.93;10892;4943;211193;55960;55773;55488;164.35;172.36;166.14;15044;-4355.1201;
17/05/2015 09:08:34;55942;55681;55430;128.70;127.63;123.17;10823;4891;211193;56106;55682;55450;168.30;172.05;164.78;14998;-4223.2666;
17/05/2015 09:08:35;56043;55679;55403;129.35;126.92;123.68;10814;4888;211193;56037;55718;55427;168.63;174.02;165.30;15221;-4046.0410;
17/05/2015 09:08:36;55991;55750;55460;128.78;127.06;123.60;10817;4895;211193;56087;55764;55477;168.35;172.76;165.58;15196;-4052.7402;
17/05/2015 09:08:37;55936;55757;55493;128.14;127.56;124.35;10815;4884;211193;56031;55789;55513;166.30;172.26;165.74;15136;-4072.2290;
17/05/2015 09:08:38;55905;55706;55459;129.37;129.00;125.19;10798;4876;211193;55840;55649;55427;165.04;172.96;165.33;15236;-3496.3982;
17/05/2015 09:08:39;55860;55661;55455;127.99;127.12;124.31;10768;4835;211193;55951;55727;55488;169.69;176.84;169.62;15710;-2464.7141;
17/05/2015 09:08:40;56065;55793;55489;129.62;127.70;124.65;10841;4882;211193;56115;55766;55457;166.90;176.55;168.98;14898;-3300.9019;
